date,AAPL,MSFT,GOOGL,AMZN,META,TSLA,NVDA,JPM,UNH,V,JNJ,HD,PG,MA,PEP,BAC,XOM,KO,LLY,AVGO,MRK,WMT,ABBV,COST,TMO,DIS,ADBE,CSCO,CRM,NFLX,INTC,ABT,CMCSA,MCD,DHR,TXN,AMD,NKE,PFE,UPS,QCOM,PM,AMGN,BA,LOW,CAT,MS,BKNG,GE,CVX,SPGI,USB,BLK,ISRG,CI,ZTS,AXP,TGT,GILD,DE,FDX,MDLZ,GM,ORCL,ADP,SCHW,MO,VRTX,SO,C,CL,AON,PLD,ETN,CB,WM,APD,D,TFC,ECL,ADI,LRCX,F,BSX,PSX,HCA,MAR,EMR,CTSH,ITW,TRV,MNST,AEP,KMB,MTD,HAL,ROK,KMI,HIG,AIG
2022-10-27,142.71,221.61,91.78,110.96,97.48,225.09,13.07,116.84,521.69,200.03,159.78,273.01,123.96,314.64,165.98,33.51,97.98,55.2,348.27,30.47,93.02,43.57,139.72,477.9,494.96,103.17,318.65,41.18,158.61,296.94,24.99,92.26,29.63,250.24,217.36,144.3,58.6,87.17,39.47,149.2,108.27,79.04,244.83,139.76,184.37,202.88,73.15,1813.91,46.7105,161.06,312.5,37.22,608.54,241.69,303.33,147.05,142.31,152.96,63.95,381.16,148.77,56.67,37.19,72.69,222.54,74.24,36.89,287.89,59.25,40.78,69.06,276.24,102.95,140.58,199.96,152.17,234.01,59.39,37.98,148.9,134.56,37.8,10.56,41.58,94.7,213.15,152.37,81.15,59.32,195.4,168.98,45.87,78.3,110.78,1253.08,34.53,235.83,15.35,66.72,51.67
2022-10-28,153.49,230.52,95.83,103.41,98.73,228.52,13.73,118.23,530.78,204.97,162.16,280.13,127.1,324.59,169.09,33.8,100.85,56.34,351.76,31.64,93.98,44.12,134.35,491.69,500.45,104.66,325.68,42.31,161.86,295.72,27.66,94.69,29.61,259.13,220.6,149.72,62.01,90.33,40.92,149.81,112.53,81.68,250.86,143.84,189.2,209.76,75.26,1851.48,48.1425,162.94,319.96,37.91,622.39,244.16,311.17,149.13,145.67,153.53,72.22,383.34,152.05,57.98,37.86,74.83,229.81,76.99,37.61,313.89,60.31,41.4,70.39,282.98,104.77,144.02,206.68,151.8,239.06,61.18,38.73,153.38,138.58,39.4,10.77,43.16,95.29,218.91,155.69,82.58,60.47,202.19,173.13,46.77,80.3,113.5,1264.55,34.22,245.81,15.4,68.54,53.73
2022-10-31,151.13,226.87,94.06,102.44,92.72,227.54,13.39,118.04,534.55,202.84,161.32,277.77,126.58,323.32,168.49,33.67,100.95,55.49,353.9,31.45,94.38,44.06,133.25,482.68,510.51,105.24,318.5,42.12,161.43,291.88,27.05,94.17,29.42,257.37,220.48,149.05,60.06,89.23,40.16,150.35,111.07,81.08,247.69,142.51,185.6,207.01,75.22,1849.26,47.8229,163.77,314.4,37.55,605.66,246.47,309.54,147.01,143.74,150.54,71.48,382.35,151.96,57.77,38.25,75.52,228.92,76.49,37.58,312.0,59.53,41.16,69.64,275.97,102.71,143.82,207.05,152.24,235.27,61.68,38.51,152.7,136.42,39.32,10.86,43.11,95.37,212.85,156.14,81.82,59.73,201.7,175.51,46.86,78.97,113.67,1264.93,34.67,244.1,15.71,68.77,53.92
2022-11-01,148.48,223.0,90.04,96.79,94.75,227.82,13.44,120.17,527.0,202.61,160.51,277.7,126.78,328.26,167.72,33.82,101.95,55.3,344.61,31.3,93.04,43.86,133.72,481.19,514.2,104.71,316.02,42.15,158.68,286.75,26.93,94.52,29.25,257.65,224.12,151.15,59.66,90.28,41.42,150.02,110.76,80.97,249.25,143.38,184.26,208.96,76.64,1869.09,48.0688,164.97,309.39,37.93,611.37,246.86,311.52,148.9,142.41,150.85,72.28,375.48,149.98,58.14,38.35,74.59,230.75,76.7,37.48,314.2,59.58,41.49,69.55,278.91,100.67,145.32,205.69,150.46,236.89,61.46,38.53,139.0,138.41,40.09,10.88,42.76,98.19,216.43,156.1,81.12,60.0,201.47,173.91,47.18,79.52,113.56,1280.84,34.75,244.44,15.81,70.04,53.99
2022-11-02,142.94,215.11,86.56,92.12,90.12,214.98,13.12,119.07,523.26,196.75,158.04,270.83,124.96,315.09,165.39,33.72,99.86,54.53,346.93,30.51,92.7,43.57,131.54,465.36,487.67,100.58,301.22,41.32,148.94,273.0,26.09,93.31,28.65,255.21,212.48,147.06,58.63,86.94,40.61,147.49,106.2,78.9,246.46,147.41,176.8,205.17,77.23,1758.95,47.571,161.6,304.11,36.93,599.01,236.13,307.44,143.68,138.95,146.82,70.95,372.81,146.54,58.8,37.54,72.66,224.88,75.78,36.42,310.01,58.91,40.88,68.63,273.65,98.99,144.34,202.86,149.21,230.36,60.86,37.76,133.41,135.1,38.42,10.6,41.93,94.41,209.28,149.19,80.27,57.82,197.96,173.46,45.85,79.23,111.67,1238.81,34.07,225.06,15.51,68.74,54.19
2022-11-03,136.88,209.39,83.03,89.3,88.49,215.31,13.32,119.28,523.43,190.68,158.31,264.05,124.1,304.59,164.96,33.53,101.21,54.5,353.5,29.71,92.1,43.56,131.45,468.04,483.66,98.04,285.93,40.65,145.29,269.06,26.06,91.8,28.16,257.65,211.5,145.23,60.11,87.03,40.53,146.98,98.06,77.98,243.59,156.75,171.19,209.69,76.54,1805.98,48.1733,163.98,302.7,36.71,594.32,234.19,310.67,127.86,134.89,146.46,72.39,380.23,146.88,58.26,37.53,72.57,223.61,75.8,36.48,311.3,58.96,40.01,68.27,270.97,100.17,148.15,201.99,151.05,248.07,61.03,36.67,127.69,132.02,38.22,10.77,41.53,94.3,208.23,142.85,82.21,49.86,199.31,173.0,45.55,79.65,111.44,1225.87,35.09,232.18,15.64,69.16,54.5
2022-11-04,136.61,216.37,86.17,90.98,90.36,207.47,14.05,122.55,518.2,192.87,159.01,266.42,126.37,313.66,165.89,34.37,102.32,54.95,349.33,31.13,92.52,43.64,132.23,468.15,492.21,98.36,285.75,41.28,138.78,260.79,27.19,93.34,28.73,259.22,216.37,150.92,62.19,92.22,41.09,148.49,100.71,79.43,246.49,160.01,173.41,217.9,77.67,1854.13,49.8266,166.06,309.65,37.89,615.26,239.53,308.65,130.33,140.13,146.3,73.19,381.64,148.53,59.4,38.01,73.51,224.33,75.89,36.96,308.82,59.01,40.98,69.03,274.22,99.8,152.08,201.53,149.74,259.38,59.17,37.53,131.0,138.01,40.76,10.97,41.59,94.63,207.41,145.26,84.18,50.5,203.23,174.18,48.97,80.45,111.89,1284.51,36.63,236.58,15.75,70.08,54.79
2022-11-07,137.14,222.7,88.07,90.53,96.27,197.08,14.19,123.19,524.79,195.92,160.41,272.27,128.3,320.32,167.21,34.58,103.53,55.16,356.81,31.79,93.33,44.1,134.8,470.21,488.78,99.2,299.54,41.3,143.56,258.6,27.4,94.7,29.29,260.91,218.18,153.74,63.08,89.96,40.98,151.57,103.92,80.24,253.8,164.91,177.61,218.63,78.33,1813.99,51.2955,168.04,312.44,38.51,634.16,242.33,310.8,134.41,142.32,146.52,74.21,385.2,150.98,60.5,38.39,74.23,227.69,76.47,37.26,303.23,57.6,41.52,69.32,281.47,101.02,151.8,204.35,151.26,260.85,55.48,37.81,134.47,142.45,42.25,11.12,41.96,96.41,209.69,144.67,86.21,51.57,203.76,175.2,49.45,79.04,113.54,1298.71,37.64,239.89,15.82,70.26,55.97
2022-11-08,137.72,223.68,88.48,89.98,96.02,191.3,14.49,123.27,532.52,197.57,161.2,273.09,128.59,320.93,167.68,34.67,103.85,55.26,358.37,32.25,94.66,44.2,135.19,474.26,488.85,98.68,302.17,41.36,146.05,263.46,27.46,94.84,29.57,262.79,221.66,155.99,63.85,90.26,41.21,151.26,106.23,81.66,267.88,169.62,179.32,219.78,78.06,1839.08,51.6274,167.79,313.11,39.07,643.56,240.7,314.03,132.8,145.43,148.13,74.91,390.8,151.26,60.06,38.06,73.16,232.08,76.45,37.28,306.5,58.14,41.87,69.61,281.15,101.78,151.6,204.66,153.46,265.9,55.2,38.25,137.55,144.47,43.22,11.14,41.92,96.12,207.18,146.77,86.23,51.07,202.78,175.93,48.93,80.16,113.77,1350.96,37.48,243.18,15.87,69.81,55.94
2022-11-09,133.15,219.42,86.9,86.14,100.99,177.59,13.67,121.66,520.59,190.31,159.91,268.97,128.28,310.97,165.67,34.12,99.21,54.49,355.05,31.41,94.75,43.18,134.36,471.58,481.44,85.69,298.87,40.71,141.05,254.66,26.54,94.66,29.09,262.21,216.35,153.09,59.92,88.67,40.66,146.98,104.24,80.3,265.37,168.74,177.68,215.69,76.39,1845.64,51.105,161.09,307.4,38.25,627.9,236.13,311.39,129.84,141.23,140.22,74.99,383.57,149.84,59.56,37.09,73.18,227.67,75.35,36.72,309.34,57.68,41.18,69.28,275.58,100.89,150.56,202.46,152.08,263.2,53.26,37.13,136.73,141.78,42.04,10.81,42.06,95.18,204.57,145.86,85.64,51.83,199.89,173.31,48.12,79.62,113.09,1336.23,35.04,242.34,15.24,68.3,55.3
2022-11-10,144.99,237.47,93.49,96.63,111.35,190.72,15.63,126.67,523.97,201.73,161.79,292.38,132.7,332.28,168.6,35.63,100.67,56.45,360.38,33.89,95.03,44.07,136.28,493.87,517.07,89.36,329.95,42.33,155.19,274.97,28.7,99.2,30.37,260.41,234.68,162.09,68.47,95.78,41.23,155.87,113.92,82.32,266.62,177.58,194.52,222.3,81.29,1925.46,52.4756,164.14,338.82,39.69,712.47,257.86,309.81,139.04,149.84,150.66,75.25,393.74,157.38,61.06,38.73,74.64,241.4,75.63,35.92,311.03,59.74,43.96,70.71,290.56,109.75,156.18,204.18,154.98,272.09,54.98,40.05,147.41,153.39,47.15,11.51,43.76,97.15,217.78,154.06,89.33,54.97,211.82,174.41,49.65,83.23,116.7,1449.15,35.99,255.08,15.77,70.57,57.32
2022-11-11,147.79,241.51,95.95,100.79,112.49,195.97,16.2,126.88,502.7,201.17,156.95,295.41,132.5,334.27,165.21,35.89,103.81,56.86,344.33,34.66,91.36,44.14,136.68,496.12,535.05,93.85,341.15,41.53,156.61,290.13,29.34,99.07,31.53,256.17,237.42,166.55,72.37,102.14,41.42,161.18,114.63,83.39,261.13,177.49,198.99,226.17,83.1,1993.97,53.0471,168.81,348.6,39.74,726.47,265.08,291.11,144.84,149.97,158.85,74.54,392.21,166.5,60.89,40.07,75.2,236.05,75.44,36.05,303.26,59.18,45.57,70.33,287.25,107.7,155.67,198.74,152.04,271.03,54.35,41.11,151.35,156.92,48.65,11.77,42.52,101.78,219.32,159.72,90.69,56.06,213.88,172.91,49.06,81.58,116.4,1464.38,36.88,262.76,16.2,69.93,57.13
2022-11-14,146.38,236.07,95.24,98.49,113.68,190.95,16.17,125.58,494.68,202.99,159.41,287.89,132.51,334.35,163.99,35.28,104.11,56.31,348.98,34.33,93.59,42.84,138.11,490.55,531.17,93.13,340.37,41.48,157.53,299.27,29.27,97.09,31.63,257.0,233.67,164.64,73.53,100.5,42.85,160.82,114.03,82.92,261.38,173.55,194.84,226.17,82.21,1957.84,52.7521,168.89,340.25,38.79,694.97,259.44,294.01,142.79,149.24,158.79,75.48,393.09,165.69,60.23,38.91,75.96,236.85,73.62,35.7,306.03,58.68,44.51,70.33,285.6,104.33,155.71,197.62,151.49,277.07,51.09,40.06,148.63,154.25,46.7,11.54,42.24,100.83,217.89,155.57,90.08,55.73,213.2,173.83,48.46,80.38,116.5,1442.8,36.22,256.86,16.06,68.68,56.99
2022-11-15,148.12,236.48,97.97,98.94,116.53,194.42,16.54,124.67,484.34,206.07,159.86,292.59,132.05,338.43,164.41,35.22,104.81,56.22,342.99,35.08,92.89,45.64,139.3,506.71,542.41,94.34,345.96,41.63,160.92,310.2,29.61,98.17,31.77,252.82,236.83,164.76,76.37,102.73,42.27,164.15,118.96,83.57,259.83,175.35,198.82,224.35,82.84,1980.25,53.5573,170.25,347.09,38.72,694.18,264.18,292.4,146.07,149.01,165.07,75.61,393.12,167.11,60.75,39.22,76.59,239.92,75.38,35.46,305.28,59.9,44.52,71.04,286.16,104.56,156.43,199.09,151.01,276.74,51.9,40.3,148.52,157.99,47.67,11.73,42.42,101.6,224.19,157.76,91.4,57.53,215.23,170.79,49.07,80.89,117.03,1408.03,37.04,258.92,16.17,69.22,57.27
2022-11-16,146.89,236.92,98.38,97.12,112.7,186.92,15.79,124.83,492.54,206.21,160.85,295.39,133.23,337.69,165.47,34.91,103.69,56.12,345.91,34.23,93.2,45.97,138.23,504.44,532.4,92.8,338.41,41.15,154.02,306.02,28.48,98.61,31.49,257.23,233.18,160.95,72.7,101.31,41.81,160.16,113.96,83.61,261.77,172.69,204.81,222.27,82.22,1992.0,52.1805,167.48,346.12,37.98,681.73,263.04,293.86,144.57,147.73,143.38,75.5,392.57,161.91,61.08,37.49,77.28,240.21,74.52,35.4,305.44,59.85,43.92,71.69,287.7,105.4,155.8,199.72,151.96,277.29,52.55,39.6,145.63,154.26,44.24,11.4,42.98,99.33,226.1,157.59,90.49,57.01,215.03,172.35,49.6,81.36,117.82,1395.75,36.03,253.9,15.96,69.23,56.64
2022-11-17,148.79,236.87,97.89,94.85,110.93,183.17,15.56,124.29,496.18,207.05,162.15,292.13,132.41,336.22,167.05,34.73,103.83,56.29,353.59,34.26,95.42,45.82,138.5,501.75,526.32,90.33,337.83,43.19,148.63,295.28,28.82,97.61,31.75,258.03,227.45,162.71,73.9,101.44,42.06,159.26,115.98,84.0,265.03,172.78,198.4,220.38,81.42,1919.77,52.4817,167.95,339.37,37.83,676.36,260.77,299.04,140.01,145.86,149.41,76.18,398.93,162.64,60.56,37.66,76.61,240.14,75.0,35.47,309.9,59.02,43.81,71.01,289.98,104.15,156.66,201.42,152.93,275.58,51.45,39.25,143.78,154.45,44.8,11.41,42.2,101.23,222.47,156.0,89.91,57.32,213.9,174.05,49.48,80.75,117.69,1388.83,35.67,248.48,15.86,69.41,56.23
2022-11-18,149.36,236.42,96.97,94.14,111.52,180.19,15.29,125.51,510.33,206.86,163.39,293.76,134.01,338.6,168.25,34.75,102.93,56.69,354.48,34.46,97.21,46.51,141.06,504.01,531.63,90.68,330.86,44.31,146.99,287.98,28.8,98.86,31.98,258.04,228.35,162.55,73.57,101.49,41.97,161.89,116.91,84.99,265.02,173.89,199.86,221.33,81.65,1919.3,52.537,166.95,338.49,38.37,675.71,262.11,305.85,142.0,147.66,150.22,76.18,400.16,165.65,61.07,38.76,77.12,242.48,76.83,35.9,314.63,60.24,44.18,72.11,295.41,106.24,158.95,202.48,154.94,278.56,52.15,39.72,143.99,154.81,44.37,11.48,42.96,100.54,225.19,157.7,89.04,57.81,214.31,175.6,49.85,82.76,120.0,1401.31,34.95,254.31,15.97,69.99,56.59
2022-11-21,146.12,237.23,95.15,92.46,109.34,167.87,15.2,124.77,497.99,202.46,164.23,297.14,135.71,333.24,171.49,34.86,101.91,57.56,353.99,34.62,98.5,46.79,143.0,503.72,532.67,96.39,321.49,44.15,143.82,285.05,27.91,98.87,31.84,259.13,227.83,159.97,72.46,99.96,41.93,163.37,113.46,85.54,265.82,172.94,200.18,222.03,81.54,1898.73,52.789,165.35,340.01,38.38,678.61,260.35,302.1,143.65,147.96,145.73,76.84,397.69,164.63,61.88,38.51,77.21,243.98,77.02,36.39,316.2,60.39,44.38,72.54,295.78,106.6,158.51,202.71,156.5,278.5,52.48,40.13,144.19,152.31,43.73,11.44,42.94,100.58,224.13,156.55,89.96,56.1,213.48,176.55,50.55,84.45,121.91,1391.93,34.39,253.21,15.84,69.93,56.86
2022-11-22,148.26,240.15,96.59,93.2,110.92,169.91,15.91,126.63,503.68,206.4,165.03,304.74,136.87,339.86,171.51,35.03,104.86,57.81,353.7,35.46,99.7,46.96,145.44,511.98,541.08,95.04,330.88,44.85,148.19,286.69,28.75,99.81,32.53,259.35,229.57,164.44,75.25,102.02,42.71,165.3,116.72,85.77,264.8,172.5,204.18,226.9,82.08,1925.91,53.6556,169.59,344.74,38.84,687.75,262.9,305.99,144.91,149.67,145.59,77.65,402.38,166.55,62.31,38.95,79.43,248.11,78.23,36.68,321.48,60.59,44.79,72.03,297.83,107.37,160.37,205.25,156.92,290.48,53.11,40.38,144.77,161.1,44.26,11.54,43.54,103.59,229.76,159.29,91.24,57.09,216.07,178.05,51.58,84.96,123.27,1439.75,35.65,256.46,16.23,71.0,57.59
2022-11-23,149.14,242.65,97.99,94.13,111.71,183.2,16.39,127.99,510.05,207.77,165.2,301.58,137.65,343.48,171.73,35.14,104.33,58.07,354.53,35.7,99.63,47.18,145.08,514.43,543.6,97.67,335.78,45.03,151.16,291.5,28.61,100.91,32.93,257.95,230.72,166.07,76.4,102.68,42.51,165.39,118.14,86.61,261.43,174.85,200.9,226.58,82.32,1948.15,54.0059,168.09,350.63,39.02,690.44,264.45,306.46,146.71,149.05,150.71,77.82,422.63,167.21,62.65,39.09,79.86,248.69,78.37,36.57,316.16,60.97,43.8,72.55,298.27,107.14,159.29,206.34,157.66,289.53,53.8,40.39,145.88,161.84,44.82,11.51,43.89,102.13,232.24,157.87,91.12,57.86,216.01,178.89,51.97,86.25,122.38,1441.32,34.8,256.11,16.16,71.74,57.67
2022-11-25,146.22,242.56,97.0,93.41,110.89,182.86,16.14,128.23,517.67,209.79,165.42,306.15,137.91,346.09,170.83,35.22,103.97,58.13,357.99,35.45,100.26,47.39,145.29,513.63,547.54,97.66,334.3,44.87,152.26,285.54,28.29,101.8,33.04,259.58,233.95,164.3,75.14,102.01,42.82,165.1,116.53,86.73,261.75,178.36,200.85,225.41,83.22,1963.17,54.1719,167.6,351.11,39.15,691.81,265.13,310.35,146.35,149.26,150.68,78.58,426.44,167.53,62.66,39.43,80.01,249.99,78.57,36.34,312.98,61.48,43.84,72.4,301.05,107.94,160.01,208.34,158.1,291.18,54.24,40.81,144.8,159.82,44.03,11.55,44.15,102.19,234.29,158.89,91.34,58.72,216.28,179.74,51.69,86.55,123.32,1449.69,34.61,254.43,16.15,72.16,57.78
2022-11-28,142.38,236.95,95.59,93.95,108.27,182.92,15.7,125.99,512.52,207.31,165.5,299.15,137.8,339.49,170.63,34.44,100.84,58.14,358.49,34.94,101.15,47.52,144.2,510.99,536.39,94.52,328.97,44.58,152.6,281.17,27.7,100.31,32.99,257.58,228.8,160.52,73.19,101.05,43.14,162.74,112.84,86.18,260.71,171.83,199.01,222.16,82.28,1963.43,52.5309,162.72,344.34,38.69,676.23,262.64,306.14,144.43,146.08,152.51,77.63,426.19,164.22,62.16,38.38,78.73,244.67,76.85,36.67,315.3,60.49,42.88,72.04,299.28,103.37,156.58,207.54,158.22,286.06,53.44,39.42,141.43,156.88,43.06,11.26,43.79,99.46,229.37,155.33,89.53,57.93,211.74,177.28,50.94,86.33,121.75,1439.89,34.16,250.44,16.0,71.29,57.46
2022-11-29,139.36,235.54,94.74,92.42,108.95,180.83,15.52,128.06,508.4,205.15,164.34,296.37,136.74,338.05,169.42,34.57,101.51,57.93,356.71,34.88,101.51,47.35,143.99,509.1,536.11,93.53,326.78,44.76,150.6,280.96,27.87,99.94,32.88,256.19,226.92,160.5,73.39,102.29,43.07,167.24,111.75,86.33,260.13,175.32,197.52,224.86,83.37,1995.34,52.6476,165.16,340.54,39.44,669.51,258.8,307.28,144.15,149.52,153.44,78.13,425.96,168.59,62.06,38.74,78.2,243.46,77.39,37.22,316.33,60.39,43.19,71.65,296.79,105.54,156.2,208.78,158.69,283.92,52.69,39.94,140.88,156.76,42.94,11.28,44.5,100.52,230.8,157.65,89.62,57.47,211.93,178.13,49.9,85.81,121.61,1412.21,35.37,249.41,16.36,72.02,58.12
2022-11-30,146.14,250.06,100.51,96.54,117.55,194.7,16.83,129.58,527.43,212.94,166.13,305.74,140.2,351.13,172.13,35.36,102.25,59.4,363.7,36.86,102.7,47.18,146.71,519.01,556.45,96.68,344.93,46.1,159.11,305.53,29.0,102.39,33.96,258.94,239.53,167.45,77.63,105.6,43.62,171.62,120.16,87.98,264.2,178.88,202.35,226.09,85.19,2056.96,52.8382,167.24,346.09,40.15,671.39,270.39,315.13,150.29,152.59,154.08,80.01,425.99,172.76,63.53,39.53,80.31,250.17,79.46,37.83,316.4,62.15,43.95,73.07,302.23,109.24,157.45,211.58,161.23,291.42,53.87,40.72,145.66,164.43,45.89,11.4,45.27,100.04,235.12,161.65,91.01,59.96,214.86,180.6,51.43,87.76,123.87,1469.56,36.07,253.81,16.57,72.94,59.7
2022-12-01,146.41,249.62,100.51,95.5,119.88,194.7,17.05,127.76,516.98,212.94,166.82,308.65,140.29,355.46,173.57,34.35,101.75,59.57,362.96,36.84,102.4,47.48,147.12,484.95,560.76,97.39,344.11,46.33,145.95,316.95,28.76,102.73,33.63,259.52,240.52,164.7,77.48,106.97,44.45,172.04,120.47,90.45,263.77,175.78,205.14,225.4,85.13,2038.01,52.4018,166.49,355.69,40.12,677.18,274.49,309.92,152.72,152.5,152.2,80.08,426.77,171.08,63.98,39.49,81.36,253.78,78.68,38.18,320.76,62.22,43.38,73.33,297.12,108.6,157.36,210.36,161.95,293.18,53.8,40.21,147.71,164.02,44.99,11.55,46.12,99.67,233.41,161.49,90.88,60.36,214.83,179.96,51.63,87.47,124.75,1490.33,36.07,256.24,16.6,72.24,59.69
2022-12-02,145.92,249.94,99.96,94.13,122.91,194.86,16.79,126.75,517.85,213.59,166.95,309.52,141.57,354.73,173.37,33.91,100.89,60.09,367.31,36.18,102.63,47.43,148.96,475.97,559.21,98.22,341.53,46.08,143.53,320.41,28.36,102.88,33.24,259.52,240.25,164.85,74.98,108.35,44.3,171.31,119.37,92.07,263.38,182.87,204.53,225.82,84.31,2062.89,53.3975,165.16,352.96,40.37,668.55,272.25,313.51,153.48,151.78,151.4,81.11,430.44,171.99,64.19,38.97,80.62,255.63,79.39,38.69,321.37,61.87,42.89,73.72,300.76,108.45,157.31,211.17,163.87,299.2,53.89,39.2,147.15,162.01,44.46,11.37,46.6,98.39,233.95,161.92,92.05,60.14,215.64,180.34,52.02,86.24,125.97,1486.1,37.0,255.03,16.47,72.44,59.36
2022-12-05,144.75,245.22,99.01,91.01,121.86,182.45,16.52,123.19,516.77,209.69,166.85,302.05,140.14,350.82,170.97,32.4,98.12,59.27,361.94,35.5,102.6,46.95,149.22,470.32,553.46,94.76,334.09,45.73,132.98,312.59,28.13,100.33,32.58,257.81,234.76,164.6,73.62,105.86,44.15,163.87,117.13,91.35,262.82,185.1,196.29,222.42,82.21,2034.28,52.033,161.08,343.65,38.84,668.35,269.72,314.77,151.45,151.13,142.88,80.15,422.02,167.43,63.36,37.89,76.83,250.41,78.21,38.33,317.6,62.0,41.44,72.73,302.68,105.96,154.47,207.57,161.92,295.94,52.82,37.05,146.26,161.25,43.97,10.98,45.42,96.08,230.35,158.41,90.42,58.27,211.76,178.13,51.09,85.69,125.27,1454.37,35.05,252.33,16.09,71.33,58.21
2022-12-06,141.08,240.24,96.52,88.25,113.58,179.82,15.9,123.4,520.9,205.17,164.35,299.57,140.31,342.39,169.58,31.01,95.4,59.24,361.21,35.18,101.59,46.4,149.02,463.1,546.82,91.16,331.15,45.05,132.32,305.56,27.58,98.85,32.23,257.98,232.47,161.77,70.27,104.23,43.26,158.39,113.79,89.72,261.33,178.43,192.22,218.32,80.11,2020.1,52.4141,156.93,345.01,37.98,670.62,266.31,316.93,149.22,149.79,143.0,80.13,423.33,164.07,63.23,37.14,76.33,244.86,77.58,37.53,311.81,62.92,40.84,72.82,301.92,106.28,152.02,209.69,159.77,293.24,51.91,36.44,144.3,159.98,43.04,10.9,45.16,95.09,231.6,156.88,89.66,57.49,209.31,179.35,50.72,87.37,124.21,1453.8,34.46,246.66,15.69,71.67,58.36
2022-12-07,139.14,239.5,94.49,88.46,113.4,174.04,16.04,123.32,524.37,203.93,165.35,302.12,141.22,342.28,170.1,30.77,95.19,59.33,364.57,34.69,102.67,46.16,150.55,463.88,554.38,91.03,326.68,44.67,129.55,308.42,27.32,99.76,32.09,256.62,235.0,161.22,70.14,104.61,43.72,158.0,112.3,89.94,263.61,176.5,196.96,218.98,79.89,1934.41,52.242,157.4,344.84,38.53,669.56,267.96,319.38,146.49,149.86,141.81,79.98,425.65,163.34,63.92,37.08,76.2,245.51,77.2,37.66,317.58,62.94,40.56,73.14,298.17,107.58,151.5,209.66,159.43,296.51,51.69,36.4,143.85,159.5,43.16,10.75,45.63,95.03,233.05,153.76,90.0,57.26,207.9,178.93,50.62,87.64,124.84,1461.57,33.48,244.74,15.64,71.22,58.68
2022-12-08,140.83,242.47,93.26,90.35,114.79,173.44,17.08,124.61,529.21,205.19,165.38,305.84,142.23,345.97,171.59,30.49,95.89,59.59,364.4,35.53,103.38,46.58,151.08,463.35,564.12,91.42,332.58,45.42,129.2,310.26,27.42,101.76,32.41,259.51,238.14,163.64,70.47,107.54,45.06,162.48,115.66,90.09,263.43,179.08,193.79,220.84,81.19,1989.01,51.4,158.33,346.1,38.53,664.16,272.02,320.64,149.84,149.23,142.22,81.51,427.85,162.99,63.51,37.31,77.45,247.49,77.26,38.06,321.32,63.1,40.58,73.7,300.55,109.06,152.92,211.19,160.21,300.53,51.95,36.59,145.02,162.99,44.2,10.76,46.32,93.08,236.4,157.07,90.21,57.16,209.05,179.5,50.77,88.59,125.97,1482.73,33.3,247.04,15.4,71.49,58.9
2022-12-09,140.34,240.53,92.39,89.09,115.36,179.05,16.91,123.93,520.79,204.8,164.02,302.43,141.86,343.67,170.96,30.43,95.08,58.96,353.81,36.44,101.45,45.5,148.42,464.89,556.46,92.24,330.64,44.93,130.18,320.01,27.23,102.33,32.74,258.23,235.96,161.69,68.59,105.67,45.01,160.68,113.1,90.12,257.05,179.54,192.09,217.37,81.9,1998.13,50.0601,153.27,340.16,38.13,667.47,270.6,319.32,149.55,149.02,140.44,80.14,420.01,164.49,63.01,37.39,77.25,244.78,76.84,37.94,312.22,62.81,40.73,73.36,299.68,107.87,152.47,209.4,161.0,295.41,51.94,36.6,146.16,162.06,43.73,10.81,46.23,90.41,232.55,157.55,89.51,56.23,207.58,177.52,50.02,87.56,125.45,1455.56,31.53,249.58,15.12,71.29,59.13
2022-12-12,142.64,247.48,92.87,90.55,114.17,167.82,17.44,125.86,527.22,210.58,165.98,309.51,143.31,352.87,171.77,30.76,97.43,59.73,359.95,37.24,101.63,46.34,150.47,469.37,563.78,93.5,338.17,45.71,132.16,315.18,27.67,104.21,33.85,262.58,239.6,164.68,70.67,108.23,45.39,165.11,115.15,90.57,255.32,186.27,195.24,222.89,83.41,2057.51,51.1418,154.87,340.59,38.44,669.62,273.84,326.22,149.04,152.32,138.37,80.66,422.17,169.3,63.31,37.59,78.62,251.66,77.3,38.14,314.19,65.26,41.56,74.14,301.56,109.46,154.92,209.6,160.96,300.2,53.46,37.8,146.32,165.5,45.1,11.04,47.13,94.16,237.58,159.52,91.37,56.91,211.82,178.92,50.41,89.35,127.07,1484.89,32.76,254.04,15.45,71.65,60.08
2022-12-13,143.61,251.8,95.17,92.49,119.59,160.95,17.98,125.73,519.84,209.06,167.26,314.14,143.1,351.86,171.67,30.78,98.49,59.75,351.53,38.2,103.44,46.18,149.99,469.87,567.53,93.54,342.46,46.02,134.66,320.34,27.7,106.15,34.02,260.36,242.39,164.7,71.65,108.98,46.18,166.3,117.31,90.32,251.16,187.13,201.09,225.21,84.87,2025.68,50.939,158.32,350.89,39.14,683.71,281.74,317.52,151.09,152.52,139.14,80.85,422.31,168.83,63.52,37.87,77.92,249.54,74.85,38.02,307.09,65.43,42.3,74.27,303.91,112.3,157.63,209.12,160.92,305.6,53.46,37.57,148.47,168.6,46.41,11.13,47.2,94.22,238.49,159.47,93.19,57.04,213.16,178.86,50.22,89.41,127.76,1513.02,35.34,261.03,15.78,72.38,60.13
